               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 163,            0.026767,            0.024092,                   0,             0.93402,             0.85788,             0.91678,             0.70917,            0.023743,            0.018093,                   0,           0.0067924,           0.0067924,           0.0067924
                 164,            0.026262,            0.023821,                   0,              0.9278,             0.86136,             0.91792,             0.71107,            0.023723,            0.018127,                   0,           0.0067726,           0.0067726,           0.0067726
                 165,            0.026755,            0.023629,                   0,             0.92945,             0.86646,             0.91806,             0.71128,            0.023733,            0.018109,                   0,           0.0067528,           0.0067528,           0.0067528
                 166,            0.025972,            0.023204,                   0,             0.93122,             0.86133,             0.91648,             0.71136,            0.023691,            0.018016,                   0,            0.006733,            0.006733,            0.006733
                 167,            0.026137,            0.023134,                   0,             0.93074,             0.85937,             0.91706,             0.71142,            0.023586,            0.018136,                   0,           0.0067132,           0.0067132,           0.0067132
                 168,            0.026833,            0.023799,                   0,             0.93197,             0.86004,             0.91781,             0.71267,            0.023524,            0.018146,                   0,           0.0066934,           0.0066934,           0.0066934
                 169,            0.025839,            0.022745,                   0,              0.9338,             0.85953,             0.91629,             0.71258,            0.023532,            0.018112,                   0,           0.0066736,           0.0066736,           0.0066736
                 170,            0.026655,             0.02366,                   0,             0.92943,              0.8621,             0.91843,             0.71455,            0.023489,            0.018062,                   0,           0.0066538,           0.0066538,           0.0066538
                 171,            0.026099,            0.023008,                   0,             0.93188,              0.8607,             0.91805,             0.71404,            0.023493,            0.017957,                   0,            0.006634,            0.006634,            0.006634
                 172,            0.026328,            0.023473,                   0,             0.93038,             0.86146,             0.91916,             0.71637,            0.023397,            0.017896,                   0,           0.0066142,           0.0066142,           0.0066142
                 173,            0.025773,            0.023242,                   0,              0.9353,             0.86184,             0.91943,             0.71719,            0.023343,             0.01782,                   0,           0.0065944,           0.0065944,           0.0065944
                 174,            0.025961,            0.023139,                   0,             0.93639,             0.86572,             0.91951,              0.7167,            0.023321,            0.017805,                   0,           0.0065746,           0.0065746,           0.0065746
                 175,            0.026152,            0.022735,                   0,             0.93699,             0.86689,              0.9199,             0.71739,            0.023286,            0.017825,                   0,           0.0065548,           0.0065548,           0.0065548
                 176,            0.026098,             0.02331,                   0,             0.93289,             0.86723,             0.92068,             0.71772,            0.023332,            0.017839,                   0,            0.006535,            0.006535,            0.006535
                 177,             0.02643,            0.023695,                   0,             0.92704,             0.87108,             0.91922,             0.71805,            0.023334,            0.017829,                   0,           0.0065152,           0.0065152,           0.0065152
                 178,            0.026118,            0.022869,                   0,             0.93858,              0.8594,              0.9186,              0.7171,            0.023305,            0.017781,                   0,           0.0064954,           0.0064954,           0.0064954
                 179,            0.026143,            0.022969,                   0,             0.93058,             0.86755,             0.91916,             0.71973,            0.023266,            0.017746,                   0,           0.0064756,           0.0064756,           0.0064756
                 180,            0.026356,            0.023363,                   0,             0.93146,             0.86646,             0.91916,             0.71937,            0.023211,            0.017698,                   0,           0.0064558,           0.0064558,           0.0064558
                 181,            0.026093,            0.023337,                   0,             0.93348,             0.86484,             0.92026,             0.72052,            0.023173,            0.017648,                   0,            0.006436,            0.006436,            0.006436
                 182,            0.026292,             0.02353,                   0,             0.92737,             0.86894,             0.92024,             0.72201,            0.023153,             0.01764,                   0,           0.0064162,           0.0064162,           0.0064162
                 183,            0.026313,            0.023264,                   0,             0.93135,             0.86408,             0.92015,             0.72305,            0.023126,            0.017597,                   0,           0.0063964,           0.0063964,           0.0063964
                 184,            0.026082,            0.023175,                   0,             0.93279,             0.86441,             0.92001,              0.7227,            0.023139,            0.017633,                   0,           0.0063766,           0.0063766,           0.0063766
                 185,            0.025865,              0.0229,                   0,             0.93175,             0.86518,             0.91925,             0.72273,            0.023157,            0.017591,                   0,           0.0063568,           0.0063568,           0.0063568
                 186,            0.026724,            0.023387,                   0,             0.93512,             0.86613,             0.92089,             0.72372,            0.023093,            0.017543,                   0,            0.006337,            0.006337,            0.006337
                 187,             0.02598,            0.022943,                   0,             0.93505,             0.86723,             0.92075,             0.72208,            0.023091,            0.017572,                   0,           0.0063172,           0.0063172,           0.0063172
                 188,            0.026137,            0.023218,                   0,             0.93745,              0.8621,             0.92028,             0.72287,            0.023087,            0.017564,                   0,           0.0062974,           0.0062974,           0.0062974
                 189,            0.025786,            0.022597,                   0,             0.93701,             0.86332,             0.91933,             0.72222,            0.023084,            0.017567,                   0,           0.0062776,           0.0062776,           0.0062776
                 190,            0.026214,            0.022928,                   0,             0.93408,             0.86749,             0.91964,             0.72237,            0.023081,            0.017567,                   0,           0.0062578,           0.0062578,           0.0062578
                 191,            0.025746,             0.02301,                   0,             0.93375,             0.87057,             0.92071,              0.7227,            0.023074,            0.017573,                   0,            0.006238,            0.006238,            0.006238
                 192,            0.025609,            0.022655,                   0,             0.93468,             0.86954,             0.92061,             0.72308,            0.023072,            0.017589,                   0,           0.0062182,           0.0062182,           0.0062182
                 193,            0.025525,            0.022741,                   0,             0.93977,             0.86548,             0.92026,             0.72211,            0.023073,            0.017578,                   0,           0.0061984,           0.0061984,           0.0061984
                 194,            0.025694,            0.023029,                   0,             0.93185,             0.87081,             0.92066,             0.72245,            0.023065,            0.017581,                   0,           0.0061786,           0.0061786,           0.0061786
                 195,            0.025575,            0.022523,                   0,             0.93561,             0.86565,             0.92157,             0.72356,            0.023036,             0.01757,                   0,           0.0061588,           0.0061588,           0.0061588
                 196,            0.025604,             0.02285,                   0,             0.93777,             0.87006,             0.92263,             0.72457,            0.022983,            0.017555,                   0,            0.006139,            0.006139,            0.006139
                 197,            0.026151,            0.022545,                   0,             0.93664,             0.87312,             0.92313,             0.72576,             0.02295,            0.017515,                   0,           0.0061192,           0.0061192,           0.0061192
                 198,            0.025257,            0.022162,                   0,             0.93553,             0.87198,             0.92263,             0.72611,            0.022897,            0.017441,                   0,           0.0060994,           0.0060994,           0.0060994
                 199,            0.025387,            0.022203,                   0,             0.93738,             0.87211,             0.92365,             0.72711,            0.022845,             0.01739,                   0,           0.0060796,           0.0060796,           0.0060796
                 200,            0.025566,            0.022921,                   0,             0.93549,             0.87057,             0.92321,             0.72849,            0.022829,            0.017384,                   0,           0.0060598,           0.0060598,           0.0060598
                 201,            0.025269,             0.02289,                   0,             0.93762,             0.87235,             0.92285,             0.72935,            0.022797,            0.017377,                   0,             0.00604,             0.00604,             0.00604
                 202,            0.025598,             0.02276,                   0,             0.93852,             0.87262,             0.92383,             0.73006,            0.022732,            0.017364,                   0,           0.0060202,           0.0060202,           0.0060202
                 203,            0.025004,            0.021926,                   0,             0.93833,               0.868,             0.92349,             0.73045,            0.022698,            0.017388,                   0,           0.0060004,           0.0060004,           0.0060004
                 204,            0.025567,            0.022455,                   0,             0.94095,             0.87211,             0.92386,             0.72963,            0.022666,            0.017439,                   0,           0.0059806,           0.0059806,           0.0059806
                 205,            0.025649,            0.022607,                   0,              0.9389,             0.86877,             0.92258,             0.73022,             0.02265,             0.01744,                   0,           0.0059608,           0.0059608,           0.0059608
                 206,            0.025274,            0.022104,                   0,             0.94162,             0.86564,              0.9243,             0.73038,            0.022618,            0.017428,                   0,            0.005941,            0.005941,            0.005941
                 207,            0.025431,            0.022405,                   0,             0.93984,             0.86665,             0.92394,             0.73183,            0.022615,            0.017424,                   0,           0.0059212,           0.0059212,           0.0059212
                 208,            0.025512,            0.022634,                   0,             0.93791,              0.8698,             0.92327,             0.73212,            0.022604,              0.0174,                   0,           0.0059014,           0.0059014,           0.0059014
                 209,            0.025339,             0.02226,                   0,             0.93795,             0.86951,             0.92285,             0.73096,            0.022624,             0.01742,                   0,           0.0058816,           0.0058816,           0.0058816
                 210,            0.025402,            0.022177,                   0,             0.93786,             0.86852,             0.92194,             0.73065,            0.022604,            0.017401,                   0,           0.0058618,           0.0058618,           0.0058618
                 211,            0.024811,            0.022172,                   0,             0.93585,             0.86912,             0.92332,             0.73223,            0.022574,            0.017401,                   0,            0.005842,            0.005842,            0.005842
                 212,            0.025626,            0.022388,                   0,             0.94197,             0.86697,             0.92354,             0.73247,             0.02256,             0.01739,                   0,           0.0058222,           0.0058222,           0.0058222
                 213,            0.024945,            0.021838,                   0,             0.93904,             0.87185,             0.92436,             0.73259,            0.022534,            0.017366,                   0,           0.0058024,           0.0058024,           0.0058024
                 214,             0.02493,            0.021951,                   0,             0.93852,             0.87237,              0.9246,             0.73317,            0.022489,            0.017314,                   0,           0.0057826,           0.0057826,           0.0057826
                 215,             0.02525,            0.022614,                   0,             0.93648,             0.87442,             0.92375,             0.73275,            0.022479,            0.017279,                   0,           0.0057628,           0.0057628,           0.0057628
                 216,            0.025182,            0.022118,                   0,             0.93546,             0.87622,             0.92525,              0.7338,            0.022471,            0.017237,                   0,            0.005743,            0.005743,            0.005743
                 217,            0.025162,             0.02203,                   0,             0.93149,             0.87571,             0.92401,             0.73469,            0.022464,            0.017224,                   0,           0.0057232,           0.0057232,           0.0057232
                 218,            0.024832,            0.021743,                   0,             0.93857,             0.87107,             0.92419,             0.73372,            0.022454,            0.017247,                   0,           0.0057034,           0.0057034,           0.0057034
                 219,            0.025028,            0.021968,                   0,             0.94002,             0.86932,             0.92421,             0.73347,            0.022421,            0.017246,                   0,           0.0056836,           0.0056836,           0.0056836
                 220,            0.025262,            0.022515,                   0,             0.93745,             0.86986,             0.92359,             0.73391,            0.022395,            0.017244,                   0,           0.0056638,           0.0056638,           0.0056638
                 221,            0.025334,            0.022412,                   0,              0.9326,             0.87314,             0.92273,             0.73414,            0.022395,            0.017239,                   0,            0.005644,            0.005644,            0.005644
                 222,            0.025096,            0.021937,                   0,              0.9375,              0.8716,             0.92369,             0.73464,            0.022386,            0.017235,                   0,           0.0056242,           0.0056242,           0.0056242
                 223,            0.025201,            0.022574,                   0,             0.93695,              0.8701,             0.92348,              0.7348,            0.022371,            0.017225,                   0,           0.0056044,           0.0056044,           0.0056044
                 224,            0.024943,            0.021399,                   0,             0.94025,              0.8689,             0.92424,             0.73424,             0.02237,            0.017208,                   0,           0.0055846,           0.0055846,           0.0055846
                 225,            0.025001,            0.022333,                   0,             0.94651,             0.86336,             0.92475,             0.73456,            0.022356,            0.017174,                   0,           0.0055648,           0.0055648,           0.0055648
                 226,            0.024961,            0.022269,                   0,              0.9346,             0.87262,              0.9243,             0.73551,            0.022342,            0.017168,                   0,            0.005545,            0.005545,            0.005545
                 227,            0.024729,            0.021569,                   0,             0.93829,             0.87071,             0.92455,             0.73516,            0.022328,             0.01714,                   0,           0.0055252,           0.0055252,           0.0055252
                 228,            0.024558,            0.021493,                   0,             0.93742,              0.8694,             0.92518,              0.7356,            0.022326,            0.017142,                   0,           0.0055054,           0.0055054,           0.0055054
                 229,             0.02488,            0.021743,                   0,             0.93603,             0.86903,              0.9251,             0.73585,            0.022312,            0.017142,                   0,           0.0054856,           0.0054856,           0.0054856
                 230,            0.024555,            0.021674,                   0,             0.93924,             0.86826,             0.92504,             0.73683,            0.022305,            0.017141,                   0,           0.0054658,           0.0054658,           0.0054658
                 231,             0.02483,             0.02216,                   0,             0.94048,             0.87006,              0.9259,             0.73706,            0.022285,            0.017134,                   0,            0.005446,            0.005446,            0.005446
                 232,            0.024684,            0.021781,                   0,              0.9399,              0.8698,             0.92599,             0.73767,            0.022265,            0.017139,                   0,           0.0054262,           0.0054262,           0.0054262
                 233,            0.024323,            0.021236,                   0,             0.93766,             0.87108,             0.92539,             0.73756,            0.022249,            0.017148,                   0,           0.0054064,           0.0054064,           0.0054064
                 234,            0.024875,            0.021941,                   0,               0.939,             0.86964,             0.92415,             0.73707,            0.022226,            0.017143,                   0,           0.0053866,           0.0053866,           0.0053866
                 235,            0.024642,            0.021532,                   0,             0.93933,             0.87074,             0.92492,             0.73737,            0.022208,            0.017145,                   0,           0.0053668,           0.0053668,           0.0053668
                 236,            0.024587,            0.021383,                   0,             0.94117,             0.87104,             0.92579,              0.7383,            0.022189,            0.017147,                   0,            0.005347,            0.005347,            0.005347
                 237,            0.024656,            0.021893,                   0,                0.94,             0.87301,              0.9246,             0.73796,            0.022178,            0.017154,                   0,           0.0053272,           0.0053272,           0.0053272
                 238,            0.024738,            0.021846,                   0,             0.93896,             0.87308,             0.92273,             0.73765,             0.02216,            0.017154,                   0,           0.0053074,           0.0053074,           0.0053074
                 239,            0.023856,            0.021329,                   0,             0.93909,             0.87339,               0.924,             0.73887,            0.022154,            0.017158,                   0,           0.0052876,           0.0052876,           0.0052876
                 240,            0.024805,            0.021967,                   0,             0.93876,             0.87397,             0.92419,             0.73878,            0.022138,            0.017162,                   0,           0.0052678,           0.0052678,           0.0052678
                 241,            0.024821,            0.021852,                   0,             0.93845,             0.87417,             0.92443,              0.7389,            0.022121,            0.017162,                   0,            0.005248,            0.005248,            0.005248
                 242,            0.025041,            0.022036,                   0,             0.93569,             0.87262,             0.92373,             0.73937,            0.022106,            0.017162,                   0,           0.0052282,           0.0052282,           0.0052282
                 243,            0.025143,            0.021893,                   0,              0.9376,             0.87204,             0.92315,             0.73954,            0.022096,            0.017153,                   0,           0.0052084,           0.0052084,           0.0052084
                 244,            0.024671,            0.021753,                   0,             0.93717,             0.87211,             0.92294,             0.73987,            0.022074,            0.017139,                   0,           0.0051886,           0.0051886,           0.0051886
                 245,            0.023921,            0.021066,                   0,             0.93587,             0.87324,             0.92333,             0.74043,            0.022058,            0.017125,                   0,           0.0051688,           0.0051688,           0.0051688
                 246,            0.024447,            0.021283,                   0,             0.93567,             0.87417,              0.9238,             0.74045,            0.022043,            0.017111,                   0,            0.005149,            0.005149,            0.005149
                 247,            0.024048,            0.021341,                   0,             0.93794,             0.87057,             0.92368,             0.74014,            0.022027,            0.017101,                   0,           0.0051292,           0.0051292,           0.0051292
                 248,            0.024188,             0.02148,                   0,             0.93663,             0.87314,              0.9244,             0.74123,            0.022015,            0.017087,                   0,           0.0051094,           0.0051094,           0.0051094
                 249,            0.024046,            0.021256,                   0,             0.93301,              0.8763,             0.92418,             0.74066,            0.022002,            0.017085,                   0,           0.0050896,           0.0050896,           0.0050896
                 250,             0.02433,            0.021527,                   0,             0.93487,             0.87368,             0.92401,             0.74113,            0.021989,            0.017069,                   0,           0.0050698,           0.0050698,           0.0050698
                 251,            0.024743,            0.022067,                   0,              0.9348,             0.87266,             0.92346,             0.74141,            0.021981,            0.017063,                   0,             0.00505,             0.00505,             0.00505
                 252,            0.024177,             0.02109,                   0,             0.93572,             0.87237,             0.92336,             0.74129,            0.021973,            0.017061,                   0,           0.0050302,           0.0050302,           0.0050302
                 253,            0.024398,            0.021526,                   0,             0.93584,             0.87282,             0.92294,             0.74195,            0.021961,            0.017066,                   0,           0.0050104,           0.0050104,           0.0050104
                 254,            0.024149,            0.021569,                   0,             0.93803,             0.87073,             0.92269,             0.74226,            0.021949,            0.017059,                   0,           0.0049906,           0.0049906,           0.0049906
                 255,            0.024343,            0.021677,                   0,             0.93746,             0.87083,             0.92273,             0.74275,             0.02194,            0.017051,                   0,           0.0049708,           0.0049708,           0.0049708
                 256,             0.02442,            0.021392,                   0,             0.93792,             0.86904,             0.92255,             0.74306,            0.021934,            0.017043,                   0,            0.004951,            0.004951,            0.004951
                 257,             0.02379,            0.020919,                   0,              0.9387,             0.86904,             0.92202,             0.74268,            0.021927,            0.017035,                   0,           0.0049312,           0.0049312,           0.0049312
                 258,            0.023834,            0.021248,                   0,             0.93943,             0.86824,             0.92231,             0.74278,            0.021922,            0.017026,                   0,           0.0049114,           0.0049114,           0.0049114
                 259,             0.02441,            0.021271,                   0,             0.93922,             0.86903,              0.9221,             0.74366,            0.021923,            0.017028,                   0,           0.0048916,           0.0048916,           0.0048916
                 260,            0.024002,            0.021409,                   0,             0.93802,             0.87059,             0.92179,              0.7438,            0.021914,            0.017021,                   0,           0.0048718,           0.0048718,           0.0048718
                 261,            0.023881,            0.021109,                   0,             0.93889,             0.87237,             0.92306,              0.7437,            0.021913,            0.017018,                   0,            0.004852,            0.004852,            0.004852
                 262,            0.023971,            0.021237,                   0,             0.93777,             0.87134,             0.92257,             0.74372,             0.02191,            0.017016,                   0,           0.0048322,           0.0048322,           0.0048322
                 263,            0.024158,            0.020824,                   0,             0.93674,             0.87085,             0.92244,             0.74408,            0.021899,             0.01701,                   0,           0.0048124,           0.0048124,           0.0048124
                 264,            0.023817,            0.020867,                   0,             0.93742,             0.87325,             0.92427,             0.74374,            0.021889,               0.017,                   0,           0.0047926,           0.0047926,           0.0047926
                 265,            0.024296,            0.021624,                   0,             0.93792,             0.87291,             0.92428,             0.74329,            0.021875,            0.016997,                   0,           0.0047728,           0.0047728,           0.0047728
                 266,            0.023558,            0.021297,                   0,             0.93918,              0.8724,             0.92428,             0.74344,            0.021863,            0.016988,                   0,            0.004753,            0.004753,            0.004753
                 267,            0.023634,            0.020675,                   0,             0.93786,             0.87339,              0.9247,             0.74355,            0.021856,            0.016983,                   0,           0.0047332,           0.0047332,           0.0047332
                 268,            0.023857,            0.020846,                   0,             0.93728,             0.87237,             0.92465,             0.74437,            0.021842,            0.016977,                   0,           0.0047134,           0.0047134,           0.0047134
                 269,            0.024367,            0.021428,                   0,             0.93739,             0.87283,             0.92441,             0.74424,             0.02183,            0.016962,                   0,           0.0046936,           0.0046936,           0.0046936
                 270,            0.023837,            0.021255,                   0,             0.93624,             0.87365,             0.92516,             0.74452,            0.021823,            0.016953,                   0,           0.0046738,           0.0046738,           0.0046738
                 271,            0.023877,            0.021307,                   0,             0.93578,             0.87468,              0.9249,             0.74518,            0.021813,            0.016945,                   0,            0.004654,            0.004654,            0.004654
                 272,            0.024049,             0.02156,                   0,             0.93631,             0.87622,             0.92506,              0.7448,            0.021802,            0.016933,                   0,           0.0046342,           0.0046342,           0.0046342
                 273,            0.023854,            0.021144,                   0,             0.93668,             0.87371,             0.92522,             0.74503,            0.021794,            0.016933,                   0,           0.0046144,           0.0046144,           0.0046144
                 274,            0.023987,            0.020799,                   0,              0.9362,              0.8743,             0.92537,              0.7453,            0.021783,            0.016928,                   0,           0.0045946,           0.0045946,           0.0045946
                 275,            0.023962,            0.020833,                   0,             0.93872,             0.87468,              0.9254,             0.74575,            0.021766,            0.016914,                   0,           0.0045748,           0.0045748,           0.0045748
                 276,            0.023886,            0.020809,                   0,             0.93946,             0.87519,             0.92541,              0.7455,            0.021754,            0.016909,                   0,            0.004555,            0.004555,            0.004555
                 277,            0.023931,            0.020965,                   0,             0.93908,             0.87417,             0.92538,             0.74599,            0.021741,            0.016905,                   0,           0.0045352,           0.0045352,           0.0045352
                 278,            0.023641,            0.020943,                   0,              0.9384,             0.87468,             0.92531,             0.74607,            0.021733,            0.016904,                   0,           0.0045154,           0.0045154,           0.0045154
                 279,            0.023986,            0.021003,                   0,              0.9382,             0.87468,             0.92567,             0.74607,            0.021724,              0.0169,                   0,           0.0044956,           0.0044956,           0.0044956
                 280,            0.023939,            0.021123,                   0,             0.93773,             0.87571,             0.92551,             0.74644,            0.021712,            0.016891,                   0,           0.0044758,           0.0044758,           0.0044758
                 281,            0.023352,             0.02084,                   0,             0.93789,             0.87634,             0.92564,             0.74705,            0.021703,            0.016882,                   0,            0.004456,            0.004456,            0.004456
                 282,            0.023563,            0.020981,                   0,              0.9384,             0.87628,              0.9255,              0.7469,            0.021693,            0.016876,                   0,           0.0044362,           0.0044362,           0.0044362
                 283,            0.023307,             0.02071,                   0,             0.93845,             0.87571,             0.92591,             0.74756,            0.021684,             0.01687,                   0,           0.0044164,           0.0044164,           0.0044164
                 284,            0.023581,              0.0204,                   0,             0.93788,             0.87625,             0.92603,              0.7477,            0.021672,             0.01687,                   0,           0.0043966,           0.0043966,           0.0043966
                 285,            0.023872,            0.021171,                   0,             0.93664,             0.87699,             0.92587,             0.74827,            0.021659,            0.016859,                   0,           0.0043768,           0.0043768,           0.0043768
                 286,            0.023609,            0.020814,                   0,             0.93674,             0.87648,              0.9259,             0.74834,            0.021651,             0.01685,                   0,            0.004357,            0.004357,            0.004357
                 287,            0.023406,            0.020527,                   0,             0.93719,             0.87648,             0.92596,             0.74786,            0.021643,            0.016845,                   0,           0.0043372,           0.0043372,           0.0043372
                 288,            0.023378,            0.020154,                   0,             0.93754,             0.87699,             0.92602,             0.74765,            0.021636,            0.016842,                   0,           0.0043174,           0.0043174,           0.0043174
                 289,            0.023519,            0.020677,                   0,             0.93722,             0.87622,             0.92623,             0.74822,            0.021627,            0.016838,                   0,           0.0042976,           0.0042976,           0.0042976
                 290,            0.023071,            0.020114,                   0,             0.93806,             0.87699,             0.92646,              0.7483,            0.021619,            0.016838,                   0,           0.0042778,           0.0042778,           0.0042778
                 291,            0.023344,            0.020542,                   0,             0.93692,             0.87728,             0.92672,             0.74873,            0.021611,             0.01684,                   0,            0.004258,            0.004258,            0.004258
                 292,            0.023412,            0.020403,                   0,             0.93714,              0.8775,              0.9271,             0.74934,            0.021604,            0.016838,                   0,           0.0042382,           0.0042382,           0.0042382
                 293,            0.023397,            0.020576,                   0,             0.93715,             0.87687,             0.92729,             0.74883,            0.021599,            0.016838,                   0,           0.0042184,           0.0042184,           0.0042184
                 294,            0.023187,            0.020589,                   0,             0.93711,             0.87636,              0.9266,             0.74906,            0.021591,            0.016833,                   0,           0.0041986,           0.0041986,           0.0041986
                 295,            0.023567,            0.020895,                   0,             0.93714,              0.8768,             0.92655,             0.74884,            0.021586,            0.016835,                   0,           0.0041788,           0.0041788,           0.0041788
                 296,            0.023001,            0.019867,                   0,             0.93567,             0.87853,             0.92647,             0.74854,            0.021576,            0.016831,                   0,            0.004159,            0.004159,            0.004159
                 297,            0.022778,            0.020302,                   0,             0.93754,             0.87725,             0.92655,             0.74847,            0.021571,            0.016826,                   0,           0.0041392,           0.0041392,           0.0041392
                 298,            0.023058,            0.020524,                   0,             0.93587,              0.8775,             0.92692,             0.74895,            0.021567,            0.016823,                   0,           0.0041194,           0.0041194,           0.0041194
                 299,            0.023469,            0.020958,                   0,             0.93469,             0.87833,             0.92622,             0.74897,            0.021561,            0.016823,                   0,           0.0040996,           0.0040996,           0.0040996
                 300,            0.022518,            0.019768,                   0,             0.93517,             0.87788,             0.92613,             0.74919,            0.021556,            0.016824,                   0,           0.0040798,           0.0040798,           0.0040798
                 301,            0.023499,            0.020593,                   0,             0.93465,             0.87779,             0.92578,             0.74963,            0.021551,            0.016824,                   0,             0.00406,             0.00406,             0.00406
                 302,            0.023123,            0.020326,                   0,             0.93588,             0.87707,             0.92691,             0.75003,            0.021549,            0.016825,                   0,           0.0040402,           0.0040402,           0.0040402
                 303,            0.023202,             0.02082,                   0,             0.93529,             0.87648,             0.92676,             0.74983,            0.021542,            0.016825,                   0,           0.0040204,           0.0040204,           0.0040204
                 304,            0.023496,            0.020442,                   0,             0.93659,             0.87596,             0.92622,              0.7496,            0.021537,            0.016828,                   0,           0.0040006,           0.0040006,           0.0040006
                 305,            0.022927,            0.020213,                   0,             0.93547,             0.87571,             0.92546,             0.74951,            0.021529,            0.016826,                   0,           0.0039808,           0.0039808,           0.0039808
                 306,            0.022896,            0.020175,                   0,             0.93608,             0.87633,             0.92605,             0.74977,            0.021525,            0.016826,                   0,            0.003961,            0.003961,            0.003961
                 307,            0.023085,            0.019989,                   0,             0.93518,             0.87673,             0.92603,             0.74966,            0.021521,            0.016826,                   0,           0.0039412,           0.0039412,           0.0039412
                 308,            0.023119,            0.019995,                   0,             0.93505,             0.87725,             0.92634,             0.74955,            0.021519,            0.016826,                   0,           0.0039214,           0.0039214,           0.0039214
                 309,            0.022934,            0.020362,                   0,             0.93441,             0.87673,              0.9259,             0.74959,            0.021514,            0.016826,                   0,           0.0039016,           0.0039016,           0.0039016
                 310,            0.022799,             0.01998,                   0,             0.93358,             0.87714,             0.92549,             0.74974,            0.021508,            0.016824,                   0,           0.0038818,           0.0038818,           0.0038818
                 311,            0.023233,            0.020227,                   0,             0.93405,             0.87652,              0.9255,             0.74945,            0.021502,            0.016822,                   0,            0.003862,            0.003862,            0.003862
                 312,             0.02302,            0.020476,                   0,             0.93331,             0.87725,             0.92627,             0.74942,            0.021496,            0.016819,                   0,           0.0038422,           0.0038422,           0.0038422
                 313,             0.02336,            0.020268,                   0,             0.93322,             0.87648,             0.92564,             0.74927,            0.021493,            0.016819,                   0,           0.0038224,           0.0038224,           0.0038224
                 314,            0.022936,            0.019874,                   0,             0.93302,             0.87649,             0.92608,             0.74922,            0.021488,            0.016817,                   0,           0.0038026,           0.0038026,           0.0038026
                 315,             0.02313,            0.019867,                   0,             0.93326,             0.87625,             0.92629,             0.74967,            0.021483,            0.016812,                   0,           0.0037828,           0.0037828,           0.0037828
                 316,            0.022672,            0.019559,                   0,             0.93349,             0.87622,              0.9266,             0.74971,            0.021478,            0.016809,                   0,            0.003763,            0.003763,            0.003763
                 317,            0.022531,            0.020046,                   0,             0.93282,             0.87715,             0.92681,                0.75,            0.021471,            0.016809,                   0,           0.0037432,           0.0037432,           0.0037432
                 318,            0.022755,            0.020214,                   0,             0.93259,             0.87758,             0.92667,             0.74953,            0.021466,            0.016806,                   0,           0.0037234,           0.0037234,           0.0037234
                 319,            0.022415,            0.019493,                   0,             0.93239,             0.87776,             0.92686,             0.75006,            0.021463,            0.016803,                   0,           0.0037036,           0.0037036,           0.0037036
                 320,            0.022587,            0.019795,                   0,             0.93212,             0.87804,             0.92662,             0.75022,            0.021461,            0.016801,                   0,           0.0036838,           0.0036838,           0.0036838
                 321,            0.022183,             0.01959,                   0,             0.93242,             0.87868,             0.92689,             0.75018,            0.021454,            0.016799,                   0,            0.003664,            0.003664,            0.003664
                 322,             0.02258,            0.019814,                   0,             0.93257,             0.87727,             0.92638,             0.75061,            0.021449,            0.016795,                   0,           0.0036442,           0.0036442,           0.0036442
                 323,            0.022603,            0.020035,                   0,             0.93166,             0.87853,             0.92632,             0.75048,            0.021445,            0.016794,                   0,           0.0036244,           0.0036244,           0.0036244
                 324,            0.022346,            0.019528,                   0,             0.93068,             0.87916,             0.92664,             0.75108,            0.021439,            0.016792,                   0,           0.0036046,           0.0036046,           0.0036046
                 325,            0.022375,            0.019202,                   0,             0.93165,             0.87862,             0.92651,             0.75078,            0.021435,            0.016792,                   0,           0.0035848,           0.0035848,           0.0035848
                 326,            0.022818,            0.019664,                   0,              0.9311,              0.8793,             0.92638,             0.75077,            0.021434,            0.016794,                   0,            0.003565,            0.003565,            0.003565
                 327,            0.022225,            0.019789,                   0,             0.93011,             0.88177,             0.92643,             0.75087,            0.021429,             0.01679,                   0,           0.0035452,           0.0035452,           0.0035452
                 328,            0.022493,            0.019705,                   0,             0.93015,             0.88161,             0.92637,             0.75128,            0.021425,            0.016788,                   0,           0.0035254,           0.0035254,           0.0035254
                 329,            0.022735,            0.019783,                   0,             0.93019,             0.88136,             0.92645,             0.75106,             0.02142,             0.01679,                   0,           0.0035056,           0.0035056,           0.0035056
                 330,            0.022779,            0.020049,                   0,             0.93037,             0.88136,             0.92645,             0.75112,            0.021413,            0.016787,                   0,           0.0034858,           0.0034858,           0.0034858
                 331,            0.022532,            0.019558,                   0,             0.92959,              0.8815,              0.9262,              0.7512,            0.021409,            0.016787,                   0,            0.003466,            0.003466,            0.003466
                 332,            0.022231,            0.019567,                   0,             0.92959,             0.88156,             0.92647,             0.75133,            0.021403,            0.016782,                   0,           0.0034462,           0.0034462,           0.0034462
                 333,            0.022246,            0.019582,                   0,             0.92984,             0.88157,             0.92658,             0.75135,            0.021395,            0.016777,                   0,           0.0034264,           0.0034264,           0.0034264
                 334,            0.022297,            0.019253,                   0,             0.93033,             0.88127,             0.92638,             0.75144,            0.021389,            0.016773,                   0,           0.0034066,           0.0034066,           0.0034066
